Start	End	chromID	winID	Chromosome	Length(bp)	invCenters	NHCenters	NAHRCenters	allRepCounts	intraRepCounts	BhererRegsNum	SpenceRegsNum	BhererRegsMean	SpenceRegsMean	BhererRegsWeightMean	SpenceRegsWeightMean
57003872	57439891	chr16q	chr16q24	chr16	436020	0.0	0.0	0.0	0.0	0.0	212.0	182.0	3.2221097823114326	0.8107093686813187	2.3503609718425946	0.3052579431532642
57439892	57875911	chr16q	chr16q25	chr16	436020	0.0	0.0	0.0	2.0	0.0	219.0	216.0	3.183955510959684	0.4927160300925926	2.2821882881704916	0.2843179272108369
57875912	58311931	chr16q	chr16q26	chr16	436020	0.0	0.0	0.0	0.0	0.0	165.0	189.0	3.1230223305174403	0.37796791693121695	2.235692792971867	0.21523501848173607
58311932	58747951	chr16q	chr16q27	chr16	436020	0.0	0.0	0.0	8.0	4.0	133.0	159.0	1.9361516906017924	0.3941557871698113	1.4229003196931034	0.20161047655845726
58747952	59183971	chr16q	chr16q28	chr16	436020	0.0	0.0	0.0	2.0	0.0	134.0	222.0	1.6764967264928496	0.6857229594594595	1.2025666769482595	0.20740921412679103
59183972	59619991	chr16q	chr16q29	chr16	436020	0.0	0.0	0.0	0.0	0.0	114.0	101.0	1.067706332457288	0.5568067459405941	0.6793899593769201	0.10721605094053561
59619992	60056011	chr16q	chr16q30	chr16	436020	0.0	0.0	0.0	0.0	0.0	134.0	134.0	2.375048524999716	0.29081147164179105	1.4186251515555461	0.19119321041198886
60056012	60492031	chr16q	chr16q31	chr16	436020	0.0	0.0	0.0	20.0	0.0	141.0	142.0	1.8273474099279745	0.48738316197183096	1.002029008759729	0.17053513280380136
60492032	60928051	chr16q	chr16q32	chr16	436020	0.0	0.0	0.0	0.0	0.0	134.0	149.0	1.0494798291036014	0.461487162147651	0.756831220783319	0.11961295892165935
60928052	61364071	chr16q	chr16q33	chr16	436020	0.0	0.0	0.0	0.0	0.0	103.0	67.0	2.7375347621365997	0.5264604874626866	1.1121856570593056	0.14275760378758215
61364072	61800091	chr16q	chr16q34	chr16	436020	0.0	0.0	0.0	2.0	0.0	83.0	81.0	0.6734973518111713	0.15144839962962964	0.5121299133395497	0.06870758254889757
61800092	62236111	chr16q	chr16q35	chr16	436020	0.0	0.0	0.0	0.0	0.0	96.0	87.0	1.1876898567734502	1.0611694344827587	0.965880697898664	0.15827002517958672
62236112	62672131	chr16q	chr16q36	chr16	436020	0.0	0.0	0.0	0.0	0.0	189.0	192.0	4.001632311906585	0.9293876197916666	1.6919652370628595	0.2724586280407047
62672132	63108151	chr16q	chr16q37	chr16	436020	0.0	0.0	0.0	0.0	0.0	122.0	206.0	1.6108580405671817	0.1756603214563107	0.5700241515106456	0.08611530134405478
63108152	63544171	chr16q	chr16q38	chr16	436020	0.0	0.0	0.0	2.0	2.0	123.0	160.0	3.102270545528552	0.3457642380625	1.4940908576786585	0.1196121871568212
63544172	63980191	chr16q	chr16q39	chr16	436020	0.0	0.0	0.0	0.0	0.0	149.0	156.0	1.2148076013432103	0.3035122	1.087304271275198	0.13111903793747673
63980192	64416211	chr16q	chr16q40	chr16	436020	0.0	0.0	0.0	2.0	2.0	132.0	133.0	1.2598211609856964	0.25771577503759396	1.008619705681242	0.13122248508230294
64416212	64852231	chr16q	chr16q41	chr16	436020	0.0	0.0	0.0	0.0	0.0	87.0	129.0	0.58255885172439	0.24406252317829458	0.49745088195915893	0.07769125948061009
64852232	65288251	chr16q	chr16q42	chr16	436020	0.0	0.0	0.0	0.0	0.0	136.0	130.0	1.033950724629731	0.3105147926153846	0.7562484833266289	0.11062723052742846
65288252	65724271	chr16q	chr16q43	chr16	436020	0.0	0.0	0.0	0.0	0.0	124.0	142.0	2.5493762391114485	0.9311478063380282	0.6999088779098346	0.17681348900670676
65724272	66160291	chr16q	chr16q44	chr16	436020	0.0	0.0	0.0	0.0	0.0	253.0	191.0	3.705475047233303	0.5527498942408378	2.2101219408664923	0.27412254730555136
66160292	66596311	chr16q	chr16q45	chr16	436020	0.0	0.0	0.0	0.0	0.0	150.0	130.0	1.9459080626646392	0.3530732323846154	1.3666337301568665	0.16212012330225772
66596312	67032331	chr16q	chr16q46	chr16	436020	0.0	0.0	0.0	6.0	4.0	54.0	69.0	0.3550420256538884	0.05142330101449275	0.25242683930521875	0.03559367920651765
67032332	67468351	chr16q	chr16q47	chr16	436020	0.0	0.0	0.0	2.0	0.0	31.0	14.0	0.18008555629171613	0.020817921428571428	0.10223308881976072	0.022260943486509845
67468352	67904371	chr16q	chr16q48	chr16	436020	0.0	0.0	0.0	0.0	0.0	21.0	31.0	0.4631958742853971	0.024758135483870968	0.11810352425848859	0.024338170944311455
67904372	68340391	chr16q	chr16q49	chr16	436020	0.0	0.0	0.0	0.0	0.0	34.0	80.0	0.2301081326472515	0.03180101	0.11200199887804749	0.02782955650119845
68340392	68776411	chr16q	chr16q50	chr16	436020	0.0	0.0	0.0	0.0	0.0	91.0	193.0	0.8917633337928117	0.07642709222797928	0.5164511715044603	0.0471592898380024
68776412	69212431	chr16q	chr16q51	chr16	436020	0.0	0.0	0.0	2.0	0.0	58.0	102.0	1.028753524991808	0.1378688049019608	0.3429591465413431	0.06490922609236613
69212432	69648451	chr16q	chr16q52	chr16	436020	0.0	0.0	0.0	0.0	0.0	82.0	78.0	1.7616674828049983	0.2801251730769231	1.1335739868629484	0.10321323938481045
69648452	70084471	chr16q	chr16q53	chr16	436020	0.0	0.0	0.0	80.0	78.0	56.0	77.0	0.716327495003747	0.055968255844155844	0.17593977118937476	0.04089690161650788
70084472	70520491	chr16q	chr16q54	chr16	436020	0.0	0.0	0.0	98.0	94.0	25.0	52.0	0.11964401520021518	0.09149509807692308	0.07159018732112518	0.06244573780570612
70520492	70956511	chr16q	chr16q55	chr16	436020	0.0	0.0	0.0	2.0	0.0	96.0	93.0	1.6418555122920346	0.1570065612903226	0.7174303966407078	0.08131242779754644
70956512	71392531	chr16q	chr16q56	chr16	436020	0.0	0.0	0.0	4.0	0.0	79.0	96.0	1.0779223227852825	0.08910103854166666	0.3556708771770556	0.07561284508636708
71392532	71828551	chr16q	chr16q57	chr16	436020	0.0	0.0	0.0	4.0	0.0	69.0	54.0	0.6189976573919922	0.08807507037037036	0.20482674203332915	0.04207675856668315
71828552	72264571	chr16q	chr16q58	chr16	436020	0.0	0.0	0.0	18.0	12.0	88.0	118.0	0.6997478393732912	0.09431247033898305	0.2737286411092312	0.06672546997200783
72264572	72700591	chr16q	chr16q59	chr16	436020	0.0	0.0	0.0	2.0	0.0	41.0	32.0	0.35102413743624844	0.033802089375	0.12501063613519994	0.027362374839517783
72700592	73136611	chr16q	chr16q60	chr16	436020	0.0	0.0	0.0	12.0	0.0	123.0	70.0	3.0429927825200758	0.5684609828571429	1.505831919488021	0.20641889980506822
73136612	73572631	chr16q	chr16q61	chr16	436020	0.0	0.0	0.0	0.0	0.0	254.0	184.0	2.960262780905616	1.5216421847826087	2.4652870581984883	0.4277949641040561
73572632	74008651	chr16q	chr16q62	chr16	436020	0.0	0.0	0.0	42.0	0.0	186.0	152.0	1.6944549844076908	0.2917017730263158	1.1633180186841727	0.2357800506799193
74008652	74444671	chr16q	chr16q63	chr16	436020	0.0	0.0	0.0	66.0	64.0	125.0	147.0	3.584071129599657	0.5559527224489796	1.3803793853863155	0.276067819229004
74444672	74880691	chr16q	chr16q64	chr16	436020	0.0	0.0	0.0	12.0	12.0	116.0	113.0	1.2152792832349801	0.3397504699115044	0.8185947362823299	0.17003643180572356
74880692	75316711	chr16q	chr16q65	chr16	436020	1.0	1.0	0.0	12.0	6.0	146.0	172.0	1.8061730380147003	0.37521546337209305	1.2595454220774966	0.18190519006560427
75316712	75752731	chr16q	chr16q66	chr16	436020	0.0	0.0	0.0	4.0	0.0	85.0	97.0	1.710029534176653	0.22580650412371134	0.5801897981031876	0.07283047178280722
75752732	76188751	chr16q	chr16q67	chr16	436020	0.0	0.0	0.0	0.0	0.0	122.0	147.0	1.2795096393481529	0.2697241299319728	0.8817082113764804	0.14384676296838061
76188752	76624771	chr16q	chr16q68	chr16	436020	0.0	0.0	0.0	0.0	0.0	191.0	290.0	4.337088664398243	0.6928678474137931	1.808683857192774	0.2606516133045419
76624772	77060791	chr16q	chr16q69	chr16	436020	0.0	0.0	0.0	0.0	0.0	147.0	150.0	1.2674531918398626	0.4218950137333333	0.8115597038825979	0.14306357284601973
77060792	77496811	chr16q	chr16q70	chr16	436020	0.0	0.0	0.0	0.0	0.0	181.0	226.0	1.5397532936498852	0.27191007884955753	0.6770435256498711	0.13163807020936938
77496812	77932831	chr16q	chr16q71	chr16	436020	0.0	0.0	0.0	0.0	0.0	299.0	285.0	3.9329875869557207	0.9737875263157895	3.196764377860112	0.4482378562936959
77932832	78368851	chr16q	chr16q72	chr16	436020	0.0	0.0	0.0	2.0	0.0	270.0	216.0	4.2216026120405115	0.7079765499537037	2.2958859229376376	0.33434647202203444
78368852	78804871	chr16q	chr16q73	chr16	436020	0.0	0.0	0.0	0.0	0.0	250.0	293.0	2.003930115597767	0.4951359204778157	1.7127810652199582	0.34792591720097493
78804872	79240891	chr16q	chr16q74	chr16	436020	0.0	0.0	0.0	0.0	0.0	471.0	321.0	6.0839090735688375	1.5703637040498442	5.841408614522773	0.9020080980272136
79240892	79676911	chr16q	chr16q75	chr16	436020	0.0	0.0	0.0	0.0	0.0	316.0	248.0	5.548847046833937	1.1363710899193549	4.288306177661918	0.5977329236980268
79676912	80112931	chr16q	chr16q76	chr16	436020	0.0	0.0	0.0	2.0	0.0	205.0	179.0	1.8628761351218537	0.33250407039106145	0.9940154525604472	0.22740317505085858
80112932	80548951	chr16q	chr16q77	chr16	436020	0.0	0.0	0.0	0.0	0.0	239.0	169.0	2.291791331800241	0.47476710118343196	1.2297695886220745	0.23973675034089692
80548952	80984971	chr16q	chr16q78	chr16	436020	0.0	0.0	0.0	2.0	0.0	203.0	232.0	2.283583163793282	0.8457969426724138	1.8822241193171958	0.3354759917778594
80984972	81420991	chr16q	chr16q79	chr16	436020	0.0	0.0	0.0	2.0	0.0	242.0	275.0	4.954117765289869	1.2344692165454545	3.380260501059313	0.43454359252981667
81420992	81857011	chr16q	chr16q80	chr16	436020	0.0	0.0	0.0	0.0	0.0	276.0	220.0	4.880432240395758	1.4298889463636364	3.9850364501130433	0.5542006773154105
81857012	82293031	chr16q	chr16q81	chr16	436020	0.0	0.0	0.0	0.0	0.0	242.0	193.0	2.1587470223175553	0.9381396792746114	1.5993896529985592	0.3345559241813768
82293032	82729051	chr16q	chr16q82	chr16	436020	0.0	0.0	0.0	0.0	0.0	329.0	265.0	4.41959165366096	1.3153709396226414	3.300522969229967	0.5600088549267396
82729052	83165071	chr16q	chr16q83	chr16	436020	0.0	0.0	0.0	0.0	0.0	328.0	288.0	3.728020074387017	0.6558878760416667	2.7794904324767846	0.43309596302593256
83165072	83601091	chr16q	chr16q84	chr16	436020	0.0	0.0	0.0	0.0	0.0	334.0	350.0	4.066691380385815	0.9470223645714285	3.388587716182243	0.5505996087128818
83601092	84037111	chr16q	chr16q85	chr16	436020	0.0	0.0	0.0	0.0	0.0	326.0	359.0	3.171698541750159	0.8586554966573816	2.595783610439019	0.5303042448251024
84037112	84473131	chr16q	chr16q86	chr16	436020	0.0	0.0	0.0	0.0	0.0	369.0	318.0	5.538002199458162	1.4324052031446541	3.7962619848711228	0.6788051181438655
84473132	84909151	chr16q	chr16q87	chr16	436020	0.0	0.0	0.0	12.0	0.0	251.0	295.0	4.2688444904300695	0.881156526440678	3.7506059639243743	0.6378833500382717
84909152	85345171	chr16q	chr16q88	chr16	436020	1.0	1.0	0.0	0.0	0.0	178.0	252.0	2.9346481415767522	0.9890189821428571	3.193760755135202	0.5257314096268327
85345172	85781191	chr16q	chr16q89	chr16	436020	0.0	0.0	0.0	4.0	4.0	138.0	196.0	6.079888477174502	0.9998934897959184	4.426824290724802	0.6263549411541912
85781192	86217211	chr16q	chr16q90	chr16	436020	0.0	0.0	0.0	0.0	0.0	265.0	253.0	4.289761982261322	1.342403203952569	4.1627239357249115	0.6390211388377924
86217212	86653231	chr16q	chr16q91	chr16	436020	0.0	0.0	0.0	0.0	0.0	287.0	275.0	4.05910872578955	1.2472148396363636	3.8051865242409355	0.5963514467909572
86653232	87089251	chr16q	chr16q92	chr16	436020	0.0	0.0	0.0	0.0	0.0	277.0	262.0	5.373034186639452	1.143905627480916	4.748937744120348	0.6594085897612593
87089252	87525271	chr16q	chr16q93	chr16	436020	0.0	0.0	0.0	4.0	0.0	131.0	201.0	2.2607863251884246	0.544610063681592	1.3940480423661021	0.29553185780052366
87525272	87961291	chr16q	chr16q94	chr16	436020	0.0	0.0	0.0	12.0	8.0	162.0	237.0	2.968884751542265	1.3168462481012657	2.641731390582159	0.5230232543037593
87961292	88397311	chr16q	chr16q95	chr16	436020	0.0	0.0	0.0	20.0	20.0	73.0	240.0	1.5689424719247687	0.6732154845833334	1.2508000900202139	0.3106539041399979
88397312	88833331	chr16q	chr16q96	chr16	436020	0.0	0.0	0.0	0.0	0.0	104.0	205.0	2.1308424201962666	0.7590980536585366	2.3606953649760265	0.4494920209437432
88833332	89269351	chr16q	chr16q97	chr16	436020	0.0	0.0	0.0	0.0	0.0	90.0	186.0	1.802665836112123	0.544646864516129	1.49293272068486	0.2344605259852508
89269352	89705371	chr16q	chr16q98	chr16	436020	0.0	0.0	0.0	2.0	0.0	60.0	136.0	0.9185586224952798	0.23372351985294118	0.7778540833294009	0.1845212615765318
89705372	90141391	chr16q	chr16q99	chr16	436020	0.0	0.0	0.0	12.0	0.0	69.0	169.0	4.264677192026692	0.8680708461538461	0.6445737963467779	0.20619668770393196
6888	229242	chr17p	chr17p0	chr17	222355	0.0	0.0	0.0	4.0	4.0	60.0	209.0	5.01207265	2.0612478258373206	3.2296358489116606	1.0023054607733566
229243	451597	chr17p	chr17p1	chr17	222355	0.0	0.0	0.0	0.0	0.0	26.0	71.0	1.4783545865384768	0.4776924084507042	0.8033502550820094	0.20048782848115218
451598	673952	chr17p	chr17p2	chr17	222355	0.0	0.0	0.0	4.0	4.0	37.0	90.0	0.6992183135135217	0.19479191444444444	0.5148761562144597	0.13057025772409597
673953	896307	chr17p	chr17p3	chr17	222355	0.0	0.0	0.0	6.0	4.0	103.0	164.0	6.155636848543633	1.525116362804878	6.137778185477735	0.9603697905878814
896308	1118662	chr17p	chr17p4	chr17	222355	0.0	0.0	0.0	8.0	8.0	73.0	159.0	3.5889391301369353	1.3253541201257861	3.2577964113202125	0.6891777333147284
1118663	1341017	chr17p	chr17p5	chr17	222355	0.0	0.0	0.0	4.0	4.0	59.0	178.0	2.968268312711894	0.7060065258426966	2.961583919572447	0.4876329173329527
1341018	1563372	chr17p	chr17p6	chr17	222355	0.0	0.0	0.0	4.0	4.0	56.0	145.0	3.3740545821429095	0.6777361406896552	3.5190979704171665	0.4957544859334219
1563373	1785727	chr17p	chr17p7	chr17	222355	0.0	0.0	0.0	10.0	4.0	61.0	127.0	2.9112084762294916	1.1164874645669292	2.8574509417318974	0.38253702206537504
1785728	2008082	chr17p	chr17p8	chr17	222355	0.0	0.0	0.0	0.0	0.0	67.0	115.0	2.1965335313433005	0.5546598208695652	2.3953063897943787	0.42795752740693294
2008083	2230437	chr17p	chr17p9	chr17	222355	0.0	0.0	0.0	92.0	0.0	24.0	50.0	0.45012993750002717	0.071321192	0.371805140898346	0.06154698511136749
2230438	2452792	chr17p	chr17p10	chr17	222355	0.0	0.0	0.0	0.0	0.0	50.0	98.0	1.7308031279999077	0.43740944591836733	1.144051433504204	0.19364899144167258
2452793	2675147	chr17p	chr17p11	chr17	222355	0.0	0.0	0.0	6.0	0.0	30.0	74.0	2.0618189583331747	0.310596177027027	1.4210189515147464	0.17019675278967447
2675148	2897502	chr17p	chr17p12	chr17	222355	0.0	0.0	0.0	0.0	0.0	105.0	146.0	5.32472468571396	1.1672796547945206	5.837303930591999	0.7765883742147492
2897503	3119857	chr17p	chr17p13	chr17	222355	0.0	0.0	0.0	6.0	4.0	81.0	105.0	2.3008307333322633	0.9396682990476191	2.1652300914246174	0.3445570864409003
3119858	3342212	chr17p	chr17p14	chr17	222355	0.0	0.0	0.0	10.0	8.0	35.0	84.0	1.0604256357143211	0.0966607194047619	0.5962358351846272	0.0901779744215555
3342213	3564567	chr17p	chr17p15	chr17	222355	0.0	0.0	0.0	0.0	0.0	105.0	171.0	5.77192253857096	1.4627766592397662	4.007006583224937	0.5811849312176144
3564568	3786922	chr17p	chr17p16	chr17	222355	0.0	0.0	0.0	0.0	0.0	76.0	128.0	5.022294592105755	0.7475809796875	4.562003478692808	0.5353451999991196
3786923	4009277	chr17p	chr17p17	chr17	222355	0.0	0.0	0.0	0.0	0.0	55.0	100.0	3.6035804609092112	0.556329806	2.409098141564988	0.2921401666222182
4009278	4231632	chr17p	chr17p18	chr17	222355	0.0	0.0	0.0	2.0	0.0	31.0	73.0	0.5931580870973767	0.05399609178082192	0.2774922102506188	0.030684642199759183
4231633	4453987	chr17p	chr17p19	chr17	222355	0.0	0.0	0.0	0.0	0.0	81.0	184.0	3.9914989567903207	1.5807970961956521	4.369960473715092	0.746887303707112
4453988	4676342	chr17p	chr17p20	chr17	222355	0.0	0.0	0.0	4.0	4.0	76.0	180.0	5.15484227697461	0.7531016855555556	2.5470305857716182	0.36715604823189
4676343	4898697	chr17p	chr17p21	chr17	222355	0.0	0.0	0.0	6.0	0.0	35.0	90.0	1.5344326471430114	0.3378063244444445	1.0502772043728168	0.16939862853807658
4898698	5121052	chr17p	chr17p22	chr17	222355	0.0	0.0	0.0	70.0	68.0	35.0	62.0	0.9278807014287676	0.09884097419354838	0.4595815079494685	0.06612124909786396
5121053	5343407	chr17p	chr17p23	chr17	222355	0.0	0.0	0.0	0.0	0.0	47.0	107.0	0.5119667861703169	0.12956671242990656	0.2940432733774672	0.07884694345662827
5343408	5565762	chr17p	chr17p24	chr17	222355	0.0	0.0	0.0	0.0	0.0	68.0	179.0	0.6374241742652226	0.15397910245810056	0.3728650815329	0.08724555835688469
5565763	5788117	chr17p	chr17p25	chr17	222355	1.0	1.0	0.0	0.0	0.0	169.0	116.0	5.027412711242689	1.0267347517241379	4.456873902426771	0.5394770142054254
5788118	6010472	chr17p	chr17p26	chr17	222355	0.0	0.0	0.0	2.0	2.0	123.0	113.0	4.8408138918692964	1.370937756637168	4.916302638343417	0.5949706302056669
6010473	6232827	chr17p	chr17p27	chr17	222355	0.0	0.0	0.0	2.0	0.0	126.0	82.0	3.998355636507652	0.8015194231707318	3.638699313530421	0.3462168219121894
6232828	6455182	chr17p	chr17p28	chr17	222355	0.0	0.0	0.0	0.0	0.0	137.0	134.0	3.634579797445581	0.6939713358208955	2.7216724951869002	0.34644660436223107
6455183	6677537	chr17p	chr17p29	chr17	222355	0.0	0.0	0.0	2.0	2.0	105.0	99.0	7.261196300953565	0.8131587232323232	4.351986952936406	0.4537225018304811
6677538	6899892	chr17p	chr17p30	chr17	222355	0.0	0.0	0.0	2.0	2.0	82.0	65.0	2.5674381579254475	0.43278884	2.215700602650045	0.25813932402839984
6899893	7122247	chr17p	chr17p31	chr17	222355	0.0	0.0	0.0	0.0	0.0	90.0	91.0	2.4562955016662507	0.7566858296703296	2.5037321396711167	0.32662183980347154
7122248	7344602	chr17p	chr17p32	chr17	222355	0.0	0.0	0.0	0.0	0.0	75.0	73.0	2.018186702666977	0.5053362136986301	2.5298658368258895	0.3504713613035267
7344603	7566957	chr17p	chr17p33	chr17	222355	0.0	0.0	0.0	6.0	2.0	80.0	52.0	1.7188906918757383	0.18150296538461538	0.7456775673613759	0.1007766247863326
7566958	7789312	chr17p	chr17p34	chr17	222355	0.0	0.0	0.0	0.0	0.0	74.0	68.0	2.628999728378408	0.33493891911764706	1.550338900239178	0.21584155821891632
7789313	8011667	chr17p	chr17p35	chr17	222355	0.0	0.0	0.0	0.0	0.0	96.0	85.0	5.504478587499881	1.3222369917647059	4.002185126947489	0.35912057700167616
8011668	8234022	chr17p	chr17p36	chr17	222355	0.0	0.0	0.0	0.0	0.0	71.0	62.0	1.4984194380279257	0.3842363564516129	1.0071449678486613	0.15432625400137967
8234023	8456377	chr17p	chr17p37	chr17	222355	0.0	0.0	0.0	0.0	0.0	59.0	74.0	1.5075180466106697	0.4678174158108108	0.8531810471446093	0.20798285820408635
8456378	8678732	chr17p	chr17p38	chr17	222355	0.0	0.0	0.0	0.0	0.0	70.0	87.0	1.4975414499998094	0.29548183229885056	1.4571875316716079	0.19037213551173338
8678733	8901087	chr17p	chr17p39	chr17	222355	0.0	0.0	0.0	0.0	0.0	107.0	99.0	3.833460271496682	0.7462418010101011	2.9185218410158376	0.3309046481174721
8901088	9123442	chr17p	chr17p40	chr17	222355	0.0	0.0	0.0	0.0	0.0	122.0	81.0	4.1057655344252035	0.5680793728395062	3.285216566859127	0.33634441640540047
9123443	9345797	chr17p	chr17p41	chr17	222355	0.0	0.0	0.0	0.0	0.0	115.0	107.0	4.805307603478885	1.1915688233644859	3.858652467500607	0.3960372535884035
9345798	9568152	chr17p	chr17p42	chr17	222355	0.0	0.0	0.0	0.0	0.0	84.0	84.0	4.099315796428599	0.49853835714285716	3.4053196629376425	0.2901289856531405
9568153	9790507	chr17p	chr17p43	chr17	222355	0.0	0.0	0.0	2.0	0.0	146.0	162.0	5.2040940058222045	1.625547977160494	6.10522675655793	0.6273494627705773
9790508	10012862	chr17p	chr17p44	chr17	222355	0.0	0.0	0.0	0.0	0.0	166.0	166.0	10.815942185542076	2.232138711445783	7.7601421078611335	1.0357332014775915
10012863	10235217	chr17p	chr17p45	chr17	222355	0.0	0.0	0.0	0.0	0.0	174.0	180.0	4.57091870661074	0.917115405	4.44615834784931	0.6058889334859439
10235218	10457572	chr17p	chr17p46	chr17	222355	0.0	0.0	0.0	0.0	0.0	44.0	53.0	1.7845953590918398	0.17937797358490565	0.753465537896368	0.06442579919902838
10457573	10679927	chr17p	chr17p47	chr17	222355	0.0	0.0	0.0	0.0	0.0	54.0	100.0	8.251413939814137	1.7041054385	1.9995631495920774	0.28854233860594575
10679928	10902282	chr17p	chr17p48	chr17	222355	0.0	0.0	0.0	0.0	0.0	125.0	128.0	3.719789937603553	1.858307075	3.462820093592476	0.5283859818533878
10902283	11124637	chr17p	chr17p49	chr17	222355	1.0	1.0	0.0	0.0	0.0	83.0	102.0	2.5204899909650944	0.2112220519607843	2.196792649308025	0.1366845819702781
11124638	11346992	chr17p	chr17p50	chr17	222355	0.0	0.0	0.0	0.0	0.0	138.0	200.0	5.752650904349529	1.7316560315	2.646987249591971	0.48533585840474514
11346993	11569347	chr17p	chr17p51	chr17	222355	0.0	0.0	0.0	0.0	0.0	110.0	143.0	6.315904328636182	0.7401303812587413	3.3074137994917048	0.3035587846607911
11569348	11791702	chr17p	chr17p52	chr17	222355	0.0	0.0	0.0	0.0	0.0	96.0	173.0	2.2726914395839213	0.5780160835260115	1.67506833107993	0.2793239509451805
11791703	12014057	chr17p	chr17p53	chr17	222355	0.0	0.0	0.0	0.0	0.0	53.0	36.0	0.7124931547165707	0.14712810277777777	0.4473232074038678	0.03840494993769149
12014058	12236412	chr17p	chr17p54	chr17	222355	0.0	0.0	0.0	10.0	0.0	91.0	111.0	6.144089006591255	0.6347610241441441	3.019314827651399	0.3489734143614689
12236413	12458767	chr17p	chr17p55	chr17	222355	0.0	0.0	0.0	0.0	0.0	111.0	88.0	3.7266898878368266	0.6381109477272727	3.7763681600030625	0.31204381829253935
12458768	12681122	chr17p	chr17p56	chr17	222355	0.0	0.0	0.0	0.0	0.0	115.0	101.0	4.023511287825817	0.5729937881188119	3.583812014931913	0.36334502727624424
12681123	12903477	chr17p	chr17p57	chr17	222355	0.0	0.0	0.0	0.0	0.0	93.0	102.0	1.9258634688176017	0.5001729970588236	1.2969433386188693	0.260768142960233
12903478	13125832	chr17p	chr17p58	chr17	222355	0.0	0.0	0.0	0.0	0.0	122.0	108.0	2.408543602048528	0.555559545	1.8783001539890845	0.29475710544482275
13125833	13348187	chr17p	chr17p59	chr17	222355	0.0	0.0	0.0	0.0	0.0	147.0	149.0	5.165163815646019	1.469247487919463	5.262831307448807	0.6441059683813608
13348188	13570542	chr17p	chr17p60	chr17	222355	0.0	0.0	0.0	0.0	0.0	121.0	113.0	2.3462180739681426	0.3547879557522124	2.2131057236167884	0.24659029967131715
13570543	13792897	chr17p	chr17p61	chr17	222355	0.0	0.0	0.0	0.0	0.0	151.0	134.0	8.313265657617674	1.5900881880597015	4.846895387006379	0.6257095304461929
